p_name,xlong,ylat
High Prairie,-92.527794,40.44363
High Prairie,-92.432632,40.246582
High Prairie,-92.457161,40.291054
High Prairie,-92.442024,40.283951
High Prairie,-92.475494,40.488762
High Prairie,-92.486092,40.275295
High Prairie,-92.512192,40.482105
High Prairie,-92.420288,40.246296
High Prairie,-92.495544,40.324738
High Prairie,-92.440895,40.469692
High Prairie,-92.47332,40.303493
High Prairie,-92.511391,40.360508
High Prairie,-92.466652,40.263741
High Prairie,-92.46315,40.298687
High Prairie,-92.489296,40.415062
High Prairie,-92.376831,40.458843
High Prairie,-92.36219,40.421013
High Prairie,-92.500237,40.352577
High Prairie,-92.474792,40.406292
High Prairie,-92.526573,40.344021
High Prairie,-92.520294,40.397442
High Prairie,-92.478096,40.421211
High Prairie,-92.53257,40.335899
High Prairie,-92.414162,40.297268
High Prairie,-92.548996,40.425354
High Prairie,-92.519691,40.411415
High Prairie,-92.441895,40.489403
High Prairie,-92.455673,40.296944
High Prairie,-92.439575,40.301437
High Prairie,-92.494614,40.290154
High Prairie,-92.362793,40.446266
High Prairie,-92.507195,40.313812
High Prairie,-92.420181,40.286541
High Prairie,-92.539909,40.428673
High Prairie,-92.549889,40.480423
High Prairie,-92.462296,40.477413
High Prairie,-92.409409,40.286205
High Prairie,-92.379265,40.454723
High Prairie,-92.496994,40.415142
High Prairie,-92.445496,40.37738
High Prairie,-92.425163,40.274967
High Prairie,-92.519592,40.466675
High Prairie,-92.542755,40.440868
High Prairie,-92.47184,40.270664
High Prairie,-92.373772,40.428215
High Prairie,-92.530998,40.422188
High Prairie,-92.523567,40.267456
High Prairie,-92.457642,40.304707
High Prairie,-92.456383,40.49744
High Prairie,-92.490395,40.390724
High Prairie,-92.4673,40.307892
High Prairie,-92.442863,40.292984
High Prairie,-92.446564,40.270893
High Prairie,-92.39109,40.468113
High Prairie,-92.536278,40.413586
High Prairie,-92.394547,40.27636
High Prairie,-92.510254,40.325043
High Prairie,-92.531906,40.396343
High Prairie,-92.511696,40.398972
High Prairie,-92.547897,40.434895
High Prairie,-92.447899,40.300224
High Prairie,-92.44799,40.33482
High Prairie,-92.451637,40.274792
High Prairie,-92.515106,40.384586
High Prairie,-92.419106,40.265656
High Prairie,-92.528275,40.383995
High Prairie,-92.450195,40.47028
High Prairie,-92.468918,40.390945
High Prairie,-92.427582,40.264053
High Prairie,-92.542191,40.486923
High Prairie,-92.486267,40.341957
High Prairie,-92.379799,40.291618
High Sheldon,-78.343895,42.752193
High Sheldon,-78.425797,42.777191
High Sheldon,-78.4151,42.761391
High Sheldon,-78.406494,42.739594
High Sheldon,-78.398598,42.75259
High Sheldon,-78.408798,42.748791
High Sheldon,-78.358498,42.777794
High Sheldon,-78.409096,42.776093
High Sheldon,-78.403397,42.734894
High Sheldon,-78.356895,42.775791
High Sheldon,-78.359894,42.706291
High Sheldon,-78.411797,42.757294
High Sheldon,-78.407097,42.722492
High Sheldon,-78.411697,42.743793
High Sheldon,-78.3722,42.720493
High Sheldon,-78.383896,42.731792
High Sheldon,-78.384094,42.734993
High Sheldon,-78.406494,42.72039
High Sheldon,-78.412094,42.780891
High Sheldon,-78.406395,42.717892
High Sheldon,-78.360596,42.767193
High Sheldon,-78.410797,42.753094
High Sheldon,-78.413399,42.759491
High Sheldon,-78.396294,42.735092
High Sheldon,-78.4272,42.761692
High Sheldon,-78.394897,42.74229
High Sheldon,-78.356697,42.761192
High Sheldon,-78.377197,42.708191
High Sheldon,-78.412193,42.777992
High Sheldon,-78.394196,42.731293
High Sheldon,-78.422699,42.772892
High Sheldon,-78.3452,42.754292
High Sheldon,-78.4104,42.731491
High Sheldon,-78.355995,42.765293
High Sheldon,-78.414993,42.765392
High Sheldon,-78.361298,42.773193
High Sheldon,-78.378799,42.710491
High Sheldon,-78.406799,42.767593
High Sheldon,-78.4095,42.751293
High Sheldon,-78.370193,42.718491
High Sheldon,-78.3918,42.727093
High Sheldon,-78.408295,42.714893
High Sheldon,-78.412796,42.754692
High Sheldon,-78.340401,42.750492
High Sheldon,-78.407494,42.74649
High Sheldon,-78.396599,42.750294
High Sheldon,-78.409294,42.741894
High Sheldon,-78.384796,42.726593
High Sheldon,-78.4076,42.724491
High Sheldon,-78.406197,42.765694
High Sheldon,-78.423798,42.775192
High Sheldon,-78.382294,42.722294
High Sheldon,-78.372696,42.707092
High Sheldon,-78.379898,42.718193
High Sheldon,-78.415497,42.767693
High Sheldon,-78.405495,42.772491
High Sheldon,-78.396996,42.744392
High Sheldon,-78.382195,42.729591
High Sheldon,-78.406998,42.727192
High Sheldon,-78.383301,42.724392
High Sheldon,-78.3946,42.747993
High Sheldon,-78.4076,42.774193
High Sheldon,-78.408997,42.72879
High Sheldon,-78.370995,42.702492
High Sheldon,-78.362595,42.710892
High Sheldon,-78.360893,42.708992
High Sheldon,-78.3759,42.71339
High Sheldon,-78.426796,42.779491
High Sheldon,-78.397598,42.755192
High Sheldon,-78.394798,42.733192
High Sheldon,-78.392998,42.729393
High Sheldon,-78.380798,42.72039
High Sheldon,-78.425499,42.765892
High Sheldon,-78.393494,42.73999
High Sheldon,-78.424797,42.758991
High Winds,-121.83139,38.145294
High Winds,-121.791786,38.112495
High Winds,-121.819847,38.150177
High Winds,-121.783783,38.148281
High Winds,-121.784279,38.098576
High Winds,-121.785324,38.143784
High Winds,-121.789909,38.1357
High Winds,-121.784363,38.147095
High Winds,-121.81839,38.157494
High Winds,-121.790787,38.132595
High Winds,-121.823227,38.109604
High Winds,-121.782928,38.127995
High Winds,-121.793419,38.101658
High Winds,-121.786285,38.100395
High Winds,-121.803688,38.131794
High Winds,-121.806381,38.147598
High Winds,-121.820488,38.151394
High Winds,-121.801735,38.100502
High Winds,-121.795319,38.14896
High Winds,-121.800385,38.103695
High Winds,-121.818291,38.156094
High Winds,-121.83329,38.151497
High Winds,-121.78949,38.138893
High Winds,-121.804985,38.136696
High Winds,-121.80529,38.134995
High Winds,-121.81179,38.141094
High Winds,-121.789398,38.140675
High Winds,-121.819588,38.101433
High Winds,-121.800484,38.102596
High Winds,-121.792587,38.142494
High Winds,-121.803261,38.107079
High Winds,-121.820267,38.103939
High Winds,-121.807587,38.138596
High Winds,-121.823776,38.107227
High Winds,-121.789688,38.142094
High Winds,-121.784592,38.149357
High Winds,-121.804291,38.133293
High Winds,-121.790688,38.133896
High Winds,-121.81089,38.140095
High Winds,-121.792946,38.100338
High Winds,-121.814392,38.153801
High Winds,-121.81794,38.100777
High Winds,-121.800598,38.105984
High Winds,-121.782974,38.114746
High Winds,-121.791428,38.103893
High Winds,-121.812988,38.142395
High Winds,-121.784126,38.142296
High Winds,-121.802994,38.110355
High Winds,-121.800713,38.104729
High Winds,-121.789589,38.136993
High Winds,-121.807388,38.148594
High Winds,-121.803513,38.144878
High Winds,-121.812584,38.112095
High Winds,-121.832291,38.147495
High Winds,-121.812988,38.113895
High Winds,-121.803688,38.130394
High Winds,-121.820541,38.102337
High Winds,-121.792809,38.146057
High Winds,-121.820702,38.152542
High Winds,-121.793884,38.116596
High Winds,-121.823029,38.105862
High Winds,-121.815323,38.155361
High Winds,-121.803787,38.108696
High Winds,-121.805489,38.146095
High Winds,-121.783051,38.11758
High Winds,-121.815384,38.143494
High Winds,-121.83149,38.146294
High Winds,-121.802589,38.128796
High Winds,-121.80909,38.139595
High Winds,-121.821007,38.15395
High Winds,-121.793785,38.118793
High Winds,-121.79039,38.131096
High Winds,-121.802917,38.099075
High Winds,-121.785164,38.145977
High Winds,-121.78463,38.14492
High Winds,-121.830589,38.143894
High Winds,-121.80529,38.138096
High Winds,-121.810783,38.107594
High Winds,-121.783188,38.134319
High Winds,-121.783295,38.131195
High Winds,-121.832687,38.148994
High Winds,-121.803383,38.143597
High Winds,-121.783913,38.137535
High Winds,-121.832985,38.150295
High Winds,-121.794418,38.147507
High Winds,-121.80249,38.1422
High Winds,-121.783768,38.140968
High Winds,-121.7826,38.139996
High Winds,-121.783997,38.116257
High Winds,-121.792587,38.143696
Highland I,-95.607269,42.984692
Highland I,-95.650826,43.071724
Highland I,-95.532555,42.991322
Highland I,-95.590965,42.994114
Highland I,-95.513145,43.103401
Highland I,-95.679771,43.035461
Highland I,-95.619843,43.020153
Highland I,-95.532982,43.074444
Highland I,-95.615395,43.131599
Highland I,-95.651474,43.062222
Highland I,-95.627998,43.109371
Highland I,-95.673203,43.030781
Highland I,-95.568512,43.079422
Highland I,-95.569191,43.024174
Highland I,-95.651283,43.023811
Highland I,-95.562408,43.119194
Highland I,-95.676331,43.018261
Highland I,-95.69001,43.017342
Highland I,-95.620155,43.037094
Highland I,-95.656319,43.035793
Highland I,-95.561455,43.087791
Highland I,-95.507919,43.103424
Highland I,-95.51722,43.078354
Highland I,-95.618271,43.007103
Highland I,-95.63755,43.026863
Highland I,-95.554611,43.115524
Highland I,-95.601814,43.060783
Highland I,-95.557831,43.139023
Highland I,-95.579834,43.058201
Highland I,-95.685684,43.017353
Highland I,-95.637611,43.037132
Highland I,-95.607704,42.995651
Highland I,-95.567375,43.136642
Highland I,-95.60199,43.123253
Highland I,-95.535255,43.049824
Highland I,-95.561668,43.096165
Highland I,-95.676735,43.050201
Highland I,-95.581635,43.123672
Highland I,-95.667892,43.018272
Highland I,-95.655624,43.016823
Highland I,-95.591377,43.091446
Highland I,-95.528954,43.065563
Highland I,-95.559853,43.031502
Highland I,-95.567986,43.146881
Highland I,-95.557655,43.119164
Highland I,-95.547691,43.120251
Highland I,-95.680389,43.017372
Highland I,-95.555496,43.031479
Highland I,-95.594688,43.050564
Highland I,-95.552673,43.132992
Highland I,-95.641594,43.050301
Highland I,-95.527061,42.991272
Highland I,-95.531441,43.005142
Highland I,-95.528259,43.074364
Highland I,-95.547462,43.015694
Highland I,-95.561539,43.015774
Highland I,-95.578293,43.106297
Highland I,-95.600975,42.987293
Highland I,-95.51796,43.103371
Highland I,-95.60746,43.032063
Highland I,-95.537865,43.111851
Highland I,-95.571869,43.135582
Highland I,-95.56955,43.033623
Highland I,-95.577469,43.123722
Highland I,-95.667915,43.029854
Highland I,-95.560242,43.147682
Highland I,-95.675781,43.035503
Highland I,-95.553764,42.999344
Highland I,-95.641449,43.026844
Highland I,-95.538925,43.077763
Highland I,-95.6092,43.110081
Highland I,-95.608444,43.050713
Highland I,-95.59623,42.994862
Highland I,-95.539352,43.049942
Highland I,-95.615623,43.020252
Highland I,-95.507568,43.032623
Highland I,-95.557709,43.001007
Highland I,-95.556885,43.015724
Highland I,-95.611259,43.132374
Highland I,-95.591034,43.035572
Highland I,-95.612099,43.032143
Highland I,-95.548805,43.140072
Highland I,-95.551323,43.066792
Highland I,-95.567841,43.095936
Highland I,-95.63961,43.071674
Highland I,-95.695259,43.020081
Highland I,-95.535873,43.036884
Highland I,-95.537338,42.998234
Highland I,-95.619873,42.987671
Highland I,-95.661613,43.065842
Highland I,-95.577225,43.093502
Highland I,-95.572151,43.049526
Highland I,-95.656212,43.080711
Highland I,-95.607132,43.132133
Highland I,-95.633163,43.037151
Highland I,-95.549339,43.074192
Highland I,-95.589272,43.117924
Highland I,-95.555939,43.064613
Highland I,-95.57679,43.035503
Highland I,-95.561714,43.045303
Highland I,-95.611984,43.017864
Highland I,-95.695343,43.031712
Highland I,-95.521973,43.020744
Highland I,-95.542152,43.088573
Highland I,-95.61348,43.050541
Highland I,-95.57206,43.064774
Highland I,-95.562332,43.138943
Highland I,-95.60157,43.037151
Highland I,-95.659676,43.045872
Highland I,-95.548653,43.002953
Highland I,-95.617981,43.050571
Highland I,-95.528885,43.122162
Highland I,-95.579948,43.038582
Highland I,-95.577744,43.135384
Highland I,-95.532181,43.094944
Highland I,-95.656761,43.065842
Highland I,-95.547623,43.152702
Highland I,-95.660721,43.036152
Highland I,-95.527451,43.094971
Highland I,-95.518471,43.036823
Highland I,-95.519524,43.059601
Highland I,-95.572136,43.09584
Highland I,-95.532906,43.067001
Highland I,-95.637535,43.050194
Highland I,-95.559219,43.066452
Highland I,-95.519974,43.028713
Highland I,-95.541412,43.109642
Highland I,-95.632698,43.026833
Highland I,-95.537872,43.122883
Highland I,-95.615883,42.987164
Highland I,-95.614059,43.110104
Highland I,-95.55143,43.056374
Highland I,-95.577393,43.079674
Highland I,-95.55262,43.080433
Highland I,-95.611649,42.995472
Highland I,-95.598183,43.045822
Highland I,-95.70047,43.021774
Highland I,-95.581749,43.008102
Highland I,-95.531471,43.106934
Highland I,-95.666504,43.053513
Highland I,-95.537918,43.088661
Highland I,-95.581665,43.049484
Highland I,-95.59153,43.020813
Highland I,-95.547821,43.133102
Highland I,-95.600525,43.133461
Highland I,-95.556091,43.147583
Highland I,-95.537819,43.059822
Highland I,-95.572113,43.146851
Highland I,-95.699524,43.031612
Highland I,-95.596809,43.019741
Highland I,-95.557114,43.094601
Highland I,-95.672325,43.018211
Highland I,-95.586708,42.994213
Highland I,-95.578133,43.06562
Highland I,-95.572334,43.079334
Highland I,-95.573318,43.022572
Highland I,-95.596008,43.002762
Highland I,-95.517288,43.050774
Highland I,-95.592552,43.111061
Highland I,-95.650665,43.045933
Highland I,-95.53315,43.124142
Highland I,-95.528122,43.043663
Highland I,-95.647148,43.024082
Highland I,-95.63205,43.109283
Highland I,-95.601624,43.109543
Highland I,-95.596802,43.091145
Highland I,-95.629349,43.038494
Highland I,-95.55793,43.081821
Highland I,-95.587303,43.019634
Highland I,-95.628334,43.013901
Highland I,-95.517464,43.019844
Highland I,-95.69046,43.031384
Highland I,-95.641411,43.036652
Highland I,-95.55101,43.032673
Highland I,-95.63662,43.017262
Highland I,-95.596642,43.030972
Highland I,-95.57312,43.035511
Highland I,-95.552765,43.045002
Highland I,-95.646294,43.046062
Highland I,-95.551949,43.015892
Highland I,-95.581238,43.093472
Highland I,-95.548676,43.045052
Highland I,-95.592995,43.077602
Highland I,-95.547279,43.066654
Highland I,-95.561592,43.000851
Highland I,-95.551659,43.122353
Highland I,-95.56768,43.049461
Highland I,-95.590836,43.002823
Highland I,-95.611702,42.984802
Highland I,-95.547119,43.056313
Highland I,-95.531059,43.036781
Highland I,-95.540276,43.035862
Highland I,-95.562035,43.061054
Highland I,-95.597092,43.104511
Highland I,-95.577126,43.049454
Highland I,-95.532539,43.015781
Highland I,-95.511292,43.032623
Highland I,-95.542046,43.057133
Highland I,-95.660385,43.016834
Highland I,-95.581268,43.079521
Highland I,-95.590179,43.050472
Highland I,-95.587349,43.037544
Highland I,-95.58609,42.985714
Highland I,-95.515221,43.032661
Highland I,-95.6717,43.050354
Highland I,-95.598389,43.067074
Highland I,-95.661194,43.078781
Highland I,-95.55275,43.152641
Highland I,-95.587761,43.077492
Highland I,-95.655128,43.045971
Highland I,-95.577812,43.007954
Highland II,-95.616188,43.036823
Highland II,-95.521919,43.050854
Highland II,-95.620529,43.112103
Highland North,-78.7118,40.308693
Highland North,-78.659599,40.323692
Highland North,-78.671494,40.322792
Highland North,-78.6754,40.317291
Highland North,-78.669701,40.319893
Highland North,-78.651794,40.332394
Highland North,-78.6548,40.327591
Highland North,-78.664398,40.336292
Highland North,-78.674294,40.328491
Highland North,-78.711594,40.301292
Highland North,-78.711594,40.312393
Highland North,-78.661797,40.32999
Highland North,-78.676598,40.319992
Highland North,-78.7052,40.311893
Highland North,-78.666901,40.314293
Highland North,-78.7061,40.306992
Highland North,-78.663994,40.327991
Highland North,-78.668594,40.316994
Highland North,-78.659599,40.332092
Highland North,-78.657997,40.334591
Highland North,-78.705696,40.309593
Highland North,-78.657196,40.325592
Highland North,-78.671295,40.340591
Highland North,-78.655495,40.337593
Highland North,-78.704399,40.314194
Highland North,-78.673294,40.325691
Highland North,-78.714096,40.298893
Highland North,-78.707397,40.304394
Highland North,-78.6717,40.335293
Highland North,-78.671097,40.337891
Highland Wind Project,-78.704399,40.251793
Highland Wind Project,-78.703995,40.246693
Highland Wind Project,-78.7173,40.248993
